ds,yhat,yhat_lower,yhat_upper
2022-12-10,115530.22666052605,83774.68590093973,146825.40130587443
2022-12-11,114641.54146492839,82724.75506856917,148993.00984507758
2022-12-12,114119.27080059116,80674.8905281379,149830.8962485599
2022-12-13,115009.66096838455,83705.24731250957,147727.51113244338
2022-12-14,112826.30156211201,80733.34269622211,144292.602113447
2022-12-15,116793.58795301424,85597.53310728942,148407.06264563202
2022-12-16,111903.75004721982,80244.97719528139,145231.40166469346
2022-12-17,115262.6410941464,82663.24324924246,146287.22313311583
2022-12-18,114573.04176789726,84285.61056000786,145688.51623009544
2022-12-19,114281.28000006813,84777.76762319094,145860.2957434844
2022-12-20,115430.52051805567,83678.67414812093,145685.92110121137
2022-12-21,113530.30706501429,82173.73066786796,143882.38690074405
2022-12-22,117800.11323024362,85943.91641693668,149942.34726508934
2022-12-23,113226.48419764184,81092.62589258383,143834.42558552214
2022-12-24,116908.96031728355,86469.0823009801,147982.5603189561
2022-12-25,116543.53427187203,87060.95091116447,146360.60587272607
2022-12-26,116569.43838165322,84752.13915005798,149468.74320029767
2022-12-27,118022.61168550613,84795.01549834419,149549.88564718788
2022-12-28,116405.42519148851,83808.57602655892,148080.096813502
2022-12-29,120930.41649429162,90963.90814677348,152687.0081865996
2022-12-30,116577.61131364266,84745.60640481171,147829.16424308746
2022-12-31,120440.61820428145,89328.53260262818,153167.02161746868
2023-01-01,120210.24377662264,86129.66519559603,152410.48119335997
2023-01-02,120321.42087341058,87745.99363549655,152605.02869854125
2023-01-03,121806.79568361827,89073.53321133295,151865.7061566704
2023-01-04,120166.54906301502,86549.14333978179,153491.52447263035
2023-01-05,124612.200748616,94305.68894577208,157565.7917310685
2023-01-06,120123.97218661675,88086.76763163213,153022.41734902555
2023-01-07,123796.89310999913,90437.2660809365,156495.6808541369
2023-01-08,123324.39883753446,90158.94051013674,153148.72693896067
2023-01-09,123145.21112566597,92135.41412108786,153468.5100299037
2023-01-10,124296.84968069883,92753.8957938615,158777.7440443617
2023-01-11,122285.35143623497,89356.27823088432,153243.86113312037
2023-01-12,126328.94877752612,95591.8881531143,158815.35036695856
2023-01-13,121415.28551844119,89166.68671668634,152030.7291494328
2023-01-14,124647.35936643621,93172.00945545155,156834.34974706316
2023-01-15,123726.94186218333,91851.3229973962,155565.7834958807
2023-01-16,123101.2729558071,91377.46111121756,153860.09007674453
2023-01-17,123816.38185928346,93157.82209382899,154383.99763397232
2023-01-18,121386.61590096481,90174.72705906781,156844.87367305724
2023-01-19,125038.13315451848,94925.72028926222,157671.37733732746
2023-01-20,119765.94209635534,86081.4356273345,151595.8662012035
2023-01-21,122679.68121974831,90024.9817372836,155977.78392195576
2023-01-22,121486.89342918388,90941.33444162279,153440.6161425162
2023-01-23,120639.5957632239,87436.27349370677,155969.18763618942
2023-01-24,121187.49894255909,87447.75253071269,154130.53526437306
2023-01-25,118647.46072811254,85826.07212540608,150926.7373552752
2023-01-26,122246.93047492461,87177.8322616037,153489.2239951835
2023-01-27,116980.96906720109,85965.92505719665,149735.33741161416
2023-01-28,119958.03739725817,84997.75516401177,151588.7148019178
2023-01-29,118883.30775118269,87734.69463220316,148926.8108204697
2023-01-30,118205.29751205213,86309.22974965809,151067.5841682496
